estimated_owners,peak_ccu,required_age,price,dlc_count,windows,mac,linux,metacritic_score,user_score,positive,negative,achievements,recommendations,average_playtime_forever,average_playtime_2weeks,median_playtime_forever,median_playtime_2weeks,language_count,has_metacritic,has_user_score,genre_360 Video,genre_Accounting,genre_Action,genre_Adventure,genre_Animation & Modeling,genre_Audio Production,genre_Casual,genre_Design & Illustration,genre_Documentary,genre_Early Access,genre_Education,genre_Episodic,genre_Free To Play,genre_Game Development,genre_Gore,genre_Indie,genre_Massively Multiplayer,genre_Movie,genre_Nudity,genre_Photo Editing,genre_RPG,genre_Racing,genre_Sexual Content,genre_Short,genre_Simulation,genre_Software Training,genre_Sports,genre_Strategy,genre_Tutorial,genre_Utilities,genre_Video Production,genre_Violent,genre_Web Publishing
9.210440366976517,0.6931471805599453,0,1.944480556245719,0,1,1,0,0,0,0.0,0.0,35,5.765191102784844,4.48863636973214,0.0,4.574710978503383,0.0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.210440366976517,0.0,0,1.944480556245719,1,1,1,1,0,0,4.02535169073515,2.70805020110221,66,0.0,6.175867270105761,0.0,6.175867270105761,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.210440366976517,0.0,0,2.196112848483529,0,1,0,0,0,0,0.0,1.6094379124341003,21,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.527829818844937,4.174387269895637,0,1.3837912309017721,1,1,1,0,0,0,9.338557669776936,6.723832440821209,11,9.328212292571072,5.8377304471659395,4.465908118654584,5.159055299214529,4.941642422609304,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.210440366976517,0.0,0,1.944480556245719,0,1,0,0,0,0,1.9459101490553132,0.0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.210440366976517,0.0,0,1.095273387402595,0,1,0,0,0,0,1.791759469228055,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.463131911491967,0.0,0,2.6019486702196644,3,1,0,0,0,0,4.330733340286331,3.5553480614894135,39,4.718498871295094,0.0,0.0,0.0,0.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.210440366976517,0.0,0,1.7900914121273581,0,1,0,0,0,0,2.0794415416798357,2.772588722239781,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.210440366976517,0.6931471805599453,0,1.3837912309017721,0,1,0,0,0,0,4.564348191467836,1.0986122886681098,24,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.463131911491967,0.0,0,0.688134638736401,0,1,0,0,0,0,1.791759469228055,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.210440366976517,0.0,0,2.39698576841553,0,1,0,0,0,0,2.5649493574615367,0.0,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.210440366976517,0.0,0,2.196112848483529,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
